user_id,status,twitter_error
476413702,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
1009460284300414976,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
2586955381,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
795241549,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
889977782863749120,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
886279337724452865,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
740641262362038272,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1194068895872802817,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1083846419830566912,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1114292943022485504,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
20197238,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1062557443102728193,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
55374944,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
941767853862277120,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
1140559474157137920,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1047524046089277440,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
3021564158,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
154018613,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
1165399831172526082,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
891822155352203265,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
83143192,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
48224368,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
1356213145,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
861538670888747009,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
49032168,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
237140311,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1216066181142061056,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1590114919,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
824322536204865537,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1218570464785846274,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
833343677963575298,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
823018277471404032,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1071813770262011910,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
417390501,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
2399853933,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
848256337981079556,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1008598678523842560,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
3846363435,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1166441467356647424,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
